Mean Red,Mean Green,Mean Blue,Std Red,Std Green,Std Blue,Skew Red,Skew Green,Skew Blue,Kurt Red,Kurt Green,Kurt Blue,Label
127.06975,120.4097,67.26623333333333,79.97438205411467,76.05804655596934,75.48830452336456,-0.3154245357663691,-0.25776957833299463,1.1316072666768107,-1.2082632999853837,-1.1542712958088512,-0.27213515411245126,busuk
65.54275,69.71583333333334,46.8805,57.260591210454976,57.016730141005304,61.86950126206503,1.0518230152893318,0.9234051868461001,1.4378329446909284,0.024735280588426,-0.08521547899095339,0.4631851852853668,busuk
145.03483333333332,109.74118333333334,75.14246666666666,43.50067876833137,54.60453672177544,74.91514134838756,-0.28880245252725745,0.616292145655539,0.7157186709258011,-0.5826787652492484,-0.870908054253074,-1.1334860155131141,busuk
138.75373333333334,125.01406666666666,67.4381,60.660202104803076,58.4459956038811,73.51399505121456,-0.558972346583755,-0.04584734841228343,1.29549489197877,0.10994721832144227,0.2238132405937301,0.17478334069501233,busuk
113.51375,100.356,50.14276666666667,63.001354305053106,61.00901816398403,65.5078800680668,-0.2080764622303071,0.2801634775741568,1.8234721152568554,-0.4160748233833269,-0.1078041366581668,1.9538345795254104,busuk
96.00558333333333,85.82778333333333,46.369,54.6760744643065,54.939426566171235,63.118653125152576,0.17211554338807653,0.5711301475220321,1.51061554325029,-0.6099804004583609,-0.3155050028949975,0.6902192948275587,busuk
75.46035,69.74038333333333,31.576733333333333,50.42503076724396,49.77364144323502,52.44001823031296,0.48661641583148224,0.8074625796793524,2.2013231911362485,0.14247026635714555,0.6773254534388897,3.5241892788666744,busuk
76.58941666666666,70.5935,31.75675,49.95510956174943,49.38308642052121,52.34051534045272,0.3452964593008926,0.6505757694123518,2.055656293099107,-0.11278852824975383,0.31026762774120265,2.8395973961026115,busuk
88.21715,79.77176666666666,41.31745,52.96157093475891,51.42203525285202,58.75197961627193,0.24197073144329714,0.5941742182639231,1.5395757645726529,-0.646662306875069,-0.20971953736948024,0.834071246311864,busuk
79.21895,73.43471666666667,35.25751666666667,50.928758518452355,50.73446170753225,55.76568271347283,0.473003960331273,0.7848665697173006,1.9568269258070543,0.04791053964647718,0.4714997247611552,2.3860479227676903,busuk
176.51838333333333,136.79058333333333,92.76776666666666,63.303962451437876,68.2345938264435,89.27906380751064,-1.4711336158554058,-0.05245049065919003,0.6354340763941473,1.6658769999738032,-0.7449823242765694,-1.3641091884648482,busuk
92.44606666666667,92.89411666666666,51.94285,50.149892567471056,49.24938651448418,62.64321977578659,0.5887116656652412,0.6570158490387817,1.286471348232206,-0.44775040824383305,-0.2947159663630874,0.04900793986278629,busuk
98.68236666666667,77.1127,38.974333333333334,57.95227757156937,51.63302268939262,54.79261119185891,-0.28416816846634413,0.5532099589949985,1.892543671944063,-0.7774774049907931,0.23004647104789067,2.3308326770705516,busuk
104.0478,72.19418333333333,38.179116666666665,58.804061213150916,49.80681388625177,52.46000477080664,-0.45213564449212174,0.6590850939486883,1.8196883105514272,-0.6707127102793331,0.33765539795502564,2.1446991220286185,busuk
102.6046,85.19855,46.004666666666665,54.5752012563704,53.26363795214799,60.56917267242654,-0.3554986734339041,0.3816105098785995,1.4468671530902637,-0.39357140751909947,-0.21388952805682626,0.5600829829277156,busuk
102.45443333333333,77.59213333333334,36.85843333333333,55.68448009705118,47.72227060240207,50.47076043491805,-0.5639658849846073,0.35983880185554845,1.9680280652914661,-0.5245437060396916,0.4337763126776708,2.8273269140245887,busuk
103.84915,83.22016666666667,42.225116666666665,61.255816275769554,55.325632034096294,57.04578750868804,-0.2514118551440609,0.4619079994322242,1.8486858523738323,-0.6430769238189389,0.13089942668346222,2.2920346831895815,busuk
138.99141666666668,115.90975,71.85003333333333,52.26488377798605,58.42132035142792,77.99402825429793,-0.4074637042806368,0.4535159909457957,0.9274841370404863,0.221448957981353,-0.5715636769065471,-0.8444446680044035,busuk
113.16578333333334,88.00758333333333,50.044866666666664,57.18206944389464,54.344461776950084,64.60433050744783,-0.4408388869971211,0.6193058251939457,1.4443783551754206,-0.36490290410149306,0.10759835837175258,0.573518498489018,busuk
119.37683333333334,88.03136666666667,45.65395,64.93234604806419,58.74294808285975,63.23375443066385,-0.29099878759646686,0.7296065541094002,1.9651060689415034,-0.676308540715441,0.3582982399893768,2.594912894009119,busuk
127.61211666666667,98.8357,55.43468333333333,52.60018279296238,53.801035047447435,68.76930759478671,-0.5055991976598979,0.6213586644057405,1.3152523339866453,0.15047869667336222,0.06450397990365975,0.20234408271582094,busuk
100.14686666666667,71.44073333333333,36.29091666666667,59.329875528120084,49.06321691582085,51.199039224316074,-0.31543277541802545,0.771759939197879,2.1696655098566744,-0.7543147608445966,1.0186755861870056,3.8449284111535738,busuk
122.397,87.45755,44.4171,68.77669341911304,55.16749735726795,57.18165697368927,-0.508384781981966,0.44632053519829107,1.9981113388527112,-0.7729791629485399,0.5512922929383444,3.2174808257028236,busuk
127.49965,88.3312,49.330866666666665,61.65999270091994,55.3440156948036,64.37500674885833,-0.7676944651321429,0.6467970718873086,1.6055574716041894,-0.18616803923414116,0.36701866695031615,1.1762532589245849,busuk
108.4905,81.7237,46.84706666666667,57.48784952564614,54.39260266779542,61.91308352356193,-0.35817622648421427,0.7616937897940131,1.5994225962677016,-0.4743298265335558,0.27383477204919604,1.1038713450438857,busuk
121.40223333333333,87.6566,45.29188333333333,67.3979767872317,56.53261574619263,59.389525065057185,-0.530168573812288,0.3890348094597476,1.7959298266036692,-0.7656709832599637,0.058582082855508144,2.1592181694335846,busuk
107.6958,102.4763,60.33513333333333,51.51186396381582,52.0225698292898,67.86223534226447,0.028205600355531033,0.2335401827029614,0.9394811456744904,-0.6078155737340816,-0.5437475503253548,-0.7588077613081512,busuk
148.71023333333332,117.13738333333333,75.80195,51.94202699753084,57.6845959433977,77.50578274897192,-0.9679751580621002,0.37728643697347625,0.8320688541360363,1.3125964052380166,-0.40265388970444027,-0.9307532840883264,busuk
133.24586666666667,93.74535,45.98405,67.31421654882587,54.65086583679012,56.45873267792592,-0.8476138565657039,0.1879698281182519,1.929426416148714,-0.24749103876628942,0.3935562180030536,2.907438429048029,busuk
138.31656666666666,131.6434,78.36546666666666,75.55122954357232,72.44294032620891,79.53966034280565,-0.48888829171520287,-0.41231630148917214,0.8605995161987441,-0.9551862964024798,-0.9388233704863524,-0.9023407281101079,busuk
77.7842,69.39915,31.169416666666667,52.564185814678034,49.209926464188435,49.978611905424664,0.2851710138140243,0.6195315576085532,2.068173848100556,-0.565089440625619,0.10637149353044784,3.039451664426471,busuk
127.29076666666667,122.15371666666667,80.6876,72.32998447909108,72.23675902558006,82.53029891847801,-0.4433211874264512,-0.2740908305848833,0.6919483443261848,-0.7363339565593892,-0.8248708989628337,-1.1861296635400063,busuk
141.2996,127.5426,69.94933333333333,59.36305674834026,57.66648465015591,74.77766622610139,-0.5429662891713667,-0.006666794990933857,1.2292009395832977,0.17219796597583992,0.2278790737726415,-0.027977585585848175,busuk
115.41871666666667,102.25048333333334,51.973816666666664,63.08266634361394,61.53564502058723,67.30048561810722,-0.1837118871494419,0.31038593978949014,1.7656957364728518,-0.4208047273477895,-0.14897591405199062,1.6629992088685253,busuk
116.78233333333333,82.10638333333333,43.674933333333335,62.05833777897124,56.23878732025661,62.19229827716255,-0.6705080343127644,0.623714738812726,1.7440949741626381,-0.44470817694269327,0.10181124107849504,1.5922753709863233,busuk
109.6424,99.4305,59.502716666666664,59.01617339543458,59.50598739972866,69.60016278203945,-0.09847827175594003,0.27369980158671225,1.143957251002375,-0.7185661748572763,-0.7023283244491312,-0.32939003039482717,busuk
104.26941666666667,102.84926666666667,61.46393333333334,53.98952056951782,55.008145573744095,69.27497334917487,0.3898554598437945,0.39361699411025425,1.0508224428055943,-0.7022157827959905,-0.7346206534655293,-0.5582278096984394,busuk
76.25926666666666,70.25536666666666,31.43365,49.88700613181309,49.25418480899759,52.00661782578732,0.34531643469834505,0.6509991342627129,2.077269162916924,-0.10750635982969081,0.32439821050156814,2.9437036015559555,busuk
105.175,96.0327,50.59985,61.69888201310188,58.58797912009482,62.87380904089424,-0.204286799991529,0.09361494965398214,1.516935929008124,-0.8427426282295558,-0.5436717851550465,0.812665986712195,busuk
71.277,71.76095,31.471116666666667,47.79879919342466,47.01566198368546,46.313840614007844,0.47955864049760344,0.4804559322935743,2.279020070694143,0.018607070115067348,0.1974858146883185,4.231403830689097,busuk
85.5089,80.36053333333334,38.8823,54.76761288197615,53.16245274987058,55.02864538925765,0.03539364471216913,0.2233867480330583,1.7042739502019948,-0.6584392189429491,-0.3835099407718956,1.6030703750912476,busuk
95.3815,95.8298,54.77551666666667,50.28883929611022,49.34982504487731,64.43609617726999,0.6004996893725887,0.6789721552559359,1.1868524405825227,-0.5842675484034787,-0.447868238677259,-0.23663390212302327,busuk
108.74891666666667,107.30945,65.79976666666667,53.29003822316502,54.40897098853124,71.23006345599838,0.4262570595726406,0.4150628577606177,0.9303187225676958,-0.8844621147335983,-0.8938800194249845,-0.8327588271755566,busuk
